subject,day,level,time,cst_sd,cst_mean,cst_cv,f_sd,f_mean,f_cv,hpf_cst_sd,hpf_f_sd,bad_wins,window
SFU08,stretch,submax10,pre,2.232572378,63.87685893,11.07208866,0.000572245,0.06807217,0.840645181,2.232572378,0.000433379,0,3
SFU08,stretch,submax10,pre,2.376933786,80.70131557,9.220605953,0.000744994,0.068628204,1.085550335,2.376933786,0.000586553,0,4
SFU08,stretch,submax10,pre,2.569414184,82.12619401,5.189023772,0.000869474,0.067591259,1.286371016,2.569414184,0.000503271,0,5
SFU08,stretch,submax10,pre,3.42439743,85.71926714,6.335829418,0.001072518,0.069123679,1.55159226,3.42439743,0.000558823,0,6
SFU08,stretch,submax10,post,3.091062395,105.161998,9.907160209,0.001340909,0.069299421,1.934950133,3.091062395,0.000772569,0,1
SFU08,stretch,submax10,post,2.247575731,99.16425146,3.761732517,0.000913896,0.069914966,1.307152986,2.247575731,0.000663553,0,2
SFU08,stretch,submax10,post,2.60674946,97.92992277,6.489661291,0.000906726,0.06811349,1.331198308,2.60674946,0.00066758,0,3
SFU08,stretch,submax10,post,3.127351636,105.7824958,6.073775664,0.00140079,0.068794221,2.036203072,3.127351636,0.000688277,0,4
SFU08,stretch,submax10,post,2.668041342,107.1718252,5.035597526,0.001167401,0.068541965,1.703191969,2.668041342,0.000667796,0,5
SFU08,stretch,submax10,post,2.31731803,106.9402394,3.580712844,0.000807429,0.068677718,1.175678304,2.31731803,0.000634644,0,6
SFU08,stretch,submax35,before,1.287032714,36.60636414,4.982228737,0.002690906,0.208135009,1.292865669,1.287032714,0.001792476,0,1
SFU08,stretch,submax35,before,1.355729344,34.97575855,5.881962217,0.003752281,0.209983121,1.78694426,1.355729344,0.002003697,0,2
SFU08,stretch,submax35,before,1.328156536,36.73081098,4.92063665,0.004299083,0.211032341,2.03716802,1.328156536,0.002683169,0,3
SFU08,stretch,submax35,before,1.378781813,35.79642408,4.621020731,0.00444742,0.209605947,2.12180035,1.378781813,0.002600316,0,4
SFU08,stretch,submax35,before,1.717946913,34.4350765,5.959307726,0.002010857,0.21022893,0.956508285,1.717946913,0.001450288,0,5
SFU08,stretch,submax35,before,0.978900183,35.23045232,3.927327009,0.002232761,0.208989845,1.068358838,0.978900183,0.001262801,0,6
SFU08,stretch,submax35,pre,0.494163114,7.948054894,12.51232148,0.004303244,0.212980062,2.020491334,0.494163114,0.002290001,0,1
SFU08,stretch,submax35,pre,0.581018541,9.261624102,23.54637073,0.005074713,0.211940573,2.394403945,0.581018541,0.002898483,0,2
SFU08,stretch,submax35,pre,0.734722219,11.59397491,17.31813581,0.006810056,0.211053962,3.226689468,0.734722219,0.004220344,0,3
SFU08,stretch,submax35,pre,0.667049806,10.61348838,8.329416237,0.008271992,0.216262919,3.824969922,0.667049806,0.004132105,0,4
SFU08,stretch,submax35,pre,0.641892827,11.58008752,8.822748496,0.003531932,0.213214632,1.65651498,0.641892827,0.002686337,0,5
SFU08,stretch,submax35,pre,0.821368252,17.07800469,11.37926519,0.00874716,0.208285439,4.199602025,0.821368252,0.004102113,0,6
SFU08,stretch,submax35,post,0.627027751,9.47367671,11.49600873,0.005275958,0.184939431,2.852803343,0.627027751,0.002502557,0,1
SFU08,stretch,submax35,post,0.789618776,11.49261876,21.19606775,0.00372035,0.183071255,2.032186726,0.789618776,0.00201159,0,2
SFU08,stretch,submax35,post,0.630819728,11.52172479,27.21456457,0.00458504,0.185985192,2.465271435,0.630819728,0.001959074,0,3
SFU08,stretch,submax35,post,0.774264281,10.32180796,11.37392815,0.004416111,0.185195736,2.384564029,0.774264281,0.002598598,0,4
SFU08,stretch,submax35,post,0.673359037,12.69432504,21.29685292,0.005466685,0.180328182,3.03152032,0.673359037,0.003301979,0,5
SFU08,stretch,submax35,post,0.853085045,8.548957537,28.5069105,0.009565902,0.172860232,5.533894177,0.853085045,0.003682136,0,6
SFU08,control,submax10,before,4.233551582,97.19214038,7.818767538,0.001236276,0.055784363,2.21616866,4.233551582,0.000652173,0,1
SFU08,control,submax10,before,3.079876746,94.69840776,5.04278508,0.000629383,0.05566604,1.130640023,3.079876746,0.000499291,0,2
SFU08,control,submax10,before,5.633818303,97.39159557,8.860239394,0.001264572,0.055602432,2.274310821,5.633818303,0.0005493,0,3
SFU08,control,submax10,before,5.83851957,93.47462994,7.013648139,0.000925821,0.055830021,1.65828454,5.83851957,0.000473472,0,4
SFU08,control,submax10,before,3.152569252,90.16254599,8.635371097,0.000576457,0.056193341,1.025845745,3.152569252,0.000294057,0,5
SFU08,control,submax10,before,4.16864349,89.48672133,7.049168637,0.000756072,0.055495928,1.362391165,4.16864349,0.000439964,0,6
SFU08,control,submax10,pre,4.789959597,103.1840896,11.68487083,0.001606334,0.054996747,2.920780888,4.789959597,0.000974949,0,1
SFU08,control,submax10,pre,3.240622144,116.179618,6.41418573,0.001739339,0.054748738,3.176948374,3.240622144,0.000745729,0,2
SFU08,control,submax10,pre,4.831005044,104.7757465,10.10353408,0.00071655,0.054910628,1.3049393,4.831005044,0.00058006,0,3
SFU08,control,submax10,pre,6.788154446,94.03475439,14.21309856,0.001124877,0.054640094,2.058702774,6.788154446,0.000576853,0,4
SFU08,control,submax10,pre,4.71179596,83.12849421,10.6933257,0.000594884,0.056036017,1.061610653,4.71179596,0.000441847,0,5
SFU08,control,submax10,pre,5.179891595,87.09839208,10.59285354,0.00068227,0.056240546,1.213128187,5.179891595,0.000451458,0,6
SFU08,control,submax10,post,5.144901025,76.27164234,26.30045164,0.001021067,0.055556974,1.83787295,5.144901025,0.000611781,0,1
SFU08,control,submax10,post,5.977830835,104.3126703,9.172090509,0.001074609,0.055656068,1.930802114,5.977830835,0.000752519,0,2
SFU08,control,submax10,post,3.619381443,109.0236577,6.670166991,0.000749413,0.055600884,1.347842922,3.619381443,0.000419523,0,3
SFU08,control,submax10,post,4.022089768,109.7361433,7.091192688,0.000805724,0.055220077,1.459114364,4.022089768,0.000515852,0,4
SFU08,control,submax10,post,4.51193859,105.7952064,5.95301609,0.000676611,0.055534679,1.218357136,4.51193859,0.000411556,0,5
SFU08,control,submax10,post,4.778672317,90.46197999,7.483731618,0.000829048,0.055241381,1.5007736,4.778672317,0.000408283,0,6
SFU08,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU08,control,submax35,before,0.742182696,14.33016234,10.223083,0.001889262,0.185439701,1.018800998,0.742182696,0.001226208,0,2
SFU08,control,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU08,control,submax35,before,1.543738467,15.55028118,11.08548971,0.002807005,0.186025006,1.508939865,1.543738467,0.001496773,0,4
SFU08,control,submax35,before,1.158075235,19.68843677,15.69553142,0.003592893,0.187329206,1.917956405,1.158075235,0.001631723,0,5
SFU08,control,submax35,before,1.450513333,15.79218922,14.69318309,0.003421614,0.185479272,1.844742123,1.450513333,0.001529173,0,6
SFU08,control,submax35,pre,0.953456684,26.94492653,9.731040091,0.00358038,0.184673056,1.938766846,0.953456684,0.002249862,0,1
SFU08,control,submax35,pre,0.820891567,24.7800159,21.21360744,0.005043466,0.18432186,2.736227769,0.820891567,0.002327555,0,2
SFU08,control,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU08,control,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU08,control,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU08,control,submax35,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU08,control,submax35,post,0.748634785,25.27820709,6.613245219,0.004076535,0.185722956,2.194955011,0.748634785,0.002147125,0,1
SFU08,control,submax35,post,0.729485555,22.96453683,8.782470602,0.002981336,0.187164645,1.592894877,0.729485555,0.001843689,0,2
SFU08,control,submax35,post,0.925699476,21.99560277,6.515101406,0.002924776,0.186158464,1.571121433,0.925699476,0.001902353,0,3
SFU08,control,submax35,post,0.989413317,27.77958658,6.775353402,0.0029618,0.186570914,1.587492991,0.989413317,0.001866294,0,4
SFU08,control,submax35,post,0.746378434,23.32643246,7.208475251,0.005319008,0.184202283,2.887590491,0.746378434,0.002847514,0,5
SFU08,control,submax35,post,0.623884396,23.55882415,8.899871471,0.004956104,0.184301018,2.689135416,0.623884396,0.002944596,0,6
SFU09,stretch,submax10,before,1.842053906,32.25307031,8.306248067,0.001066882,0.066975684,1.592939516,1.842053906,0.001019896,0,1
SFU09,stretch,submax10,before,1.59687251,34.0031764,5.956710789,0.00159637,0.067500548,2.364972921,1.59687251,0.000840691,0,2
SFU09,stretch,submax10,before,1.308908494,34.07990188,6.289128367,0.001268232,0.068107934,1.862090838,1.308908494,0.000680232,0,3
SFU09,stretch,submax10,before,2.121873164,38.84683733,6.259862611,0.001437519,0.068152648,2.109263634,2.121873164,0.001033429,0,4
SFU09,stretch,submax10,before,1.948140277,38.58250033,8.495002867,0.001163593,0.068234416,1.705287227,1.948140277,0.000809342,0,5
SFU09,stretch,submax10,before,2.348854656,45.29340382,7.070833287,0.001182515,0.067682467,1.747151682,2.348854656,0.000949103,0,6
SFU09,stretch,submax10,pre,2.280059737,42.15830602,6.158580702,0.001351892,0.06643988,2.03475922,2.280059737,0.001175637,0,1
SFU09,stretch,submax10,pre,2.342236787,45.74824729,5.648878583,0.001173152,0.066966848,1.751839347,2.342236787,0.000878734,0,2
SFU09,stretch,submax10,pre,2.308825764,46.16848469,5.77692811,0.001693402,0.066797876,2.535113098,2.308825764,0.000957688,0,3
SFU09,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU09,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU09,stretch,submax10,pre,2.021253173,57.44261375,5.221817927,0.001017254,0.066596111,1.527498012,2.021253173,0.000611136,0,6
SFU09,stretch,submax10,post,0.418475001,11.12047184,4.140514232,0.001264721,0.066608137,1.898748714,0.418475001,0.000828101,0,1
SFU09,stretch,submax10,post,0.275181205,11.7951689,3.425286741,0.000808727,0.066721556,1.212093265,0.275181205,0.000527967,0,2
SFU09,stretch,submax10,post,0.329637055,12.29580475,6.177376752,0.001380101,0.067436068,2.046532378,0.329637055,0.000778993,0,3
SFU09,stretch,submax10,post,0.411678669,12.1234338,4.906410596,0.001186608,0.066479228,1.784930178,0.411678669,0.000597004,0,4
SFU09,stretch,submax10,post,0.500138246,12.44413164,7.400470028,0.001301969,0.066829435,1.948196862,0.500138246,0.000623408,0,5
SFU09,stretch,submax10,post,0.671170732,14.70324147,5.905744326,0.00138338,0.066448257,2.081889959,0.671170732,0.00099599,0,6
SFU09,stretch,submax35,before,0.533140018,12.35578772,10.33923822,0.00364095,0.245880347,1.480781048,0.533140018,0.003045138,0,1
SFU09,stretch,submax35,before,0.840638018,18.52194565,17.28697155,0.003708208,0.245966334,1.507608058,0.840638018,0.00207073,0,2
SFU09,stretch,submax35,before,0.744858318,21.59212862,5.269510717,0.003711742,0.245514808,1.511820017,0.744858318,0.002867827,0,3
SFU09,stretch,submax35,before,0.673689331,22.31010793,4.796549745,0.004286719,0.244519904,1.7531167,0.673689331,0.002458506,0,4
SFU09,stretch,submax35,before,0.880893397,21.60059566,6.690019742,0.005239222,0.24419018,2.145549893,0.880893397,0.003098599,0,5
SFU09,stretch,submax35,before,0.834107233,21.6150684,6.355542973,0.006188922,0.242588227,2.551204599,0.834107233,0.002768823,0,6
SFU09,stretch,submax35,pre,0.493333596,7.071353593,13.19652042,0.004013965,0.244320782,1.642907843,0.493333596,0.002728461,0,1
SFU09,stretch,submax35,pre,0.267102295,7.79507314,12.14929678,0.002725391,0.244513653,1.114617145,0.267102295,0.002471754,0,2
SFU09,stretch,submax35,pre,0.231360216,10.02349306,2.664277849,0.002887059,0.243866994,1.183866091,0.231360216,0.002223139,0,3
SFU09,stretch,submax35,pre,0.273794435,10.23534329,2.773813491,0.003909705,0.243360718,1.606547355,0.273794435,0.002621257,0,4
SFU09,stretch,submax35,pre,0.410924152,10.40077972,7.004422696,0.004363413,0.244046562,1.787942771,0.410924152,0.003336763,0,5
SFU09,stretch,submax35,pre,0.364376615,11.06189871,4.585856084,0.002875725,0.245642754,1.170693926,0.364376615,0.002521175,0,6
SFU09,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU09,stretch,submax35,post,0.378092241,5.363310835,13.44617342,0.004728592,0.24583922,1.92344887,0.378092241,0.003183109,0,2
SFU09,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU09,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU09,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU09,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU09,control,submax10,before,1.969441308,32.3607557,7.326610621,0.001198992,0.039422709,3.041373951,1.969441308,0.000829251,0,1
SFU09,control,submax10,before,1.541697139,30.11291194,8.23686764,0.000916798,0.039703917,2.309085782,1.541697139,0.000597099,0,2
SFU09,control,submax10,before,1.440403096,31.69879211,4.784946498,0.000694481,0.040164699,1.729082287,1.440403096,0.000543189,0,3
SFU09,control,submax10,before,2.720843071,31.44902413,10.75501096,0.001202816,0.039771109,3.024345272,2.720843071,0.000942168,0,4
SFU09,control,submax10,before,2.116944048,33.79102802,7.894083329,0.000855052,0.039878436,2.144146311,2.116944048,0.000639344,0,5
SFU09,control,submax10,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU09,control,submax10,pre,2.681485847,61.91227284,5.268474429,0.00136642,0.04124816,3.312680608,2.681485847,0.000992137,0,1
SFU09,control,submax10,pre,4.036767562,64.97880393,6.733087418,0.001338623,0.041235591,3.246281434,4.036767562,0.001218266,0,2
SFU09,control,submax10,pre,4.011420108,63.57097007,7.541234355,0.002256398,0.040894875,5.517555753,4.011420108,0.001281569,0,3
SFU09,control,submax10,pre,3.21185467,63.12376596,5.456530409,0.001237098,0.04154887,2.977452922,3.21185467,0.000889829,0,4
SFU09,control,submax10,pre,3.516103172,63.88987183,5.790386745,0.001099542,0.041226366,2.66708448,3.516103172,0.000959532,0,5
SFU09,control,submax10,pre,3.256112369,64.50113805,5.88198314,0.000964178,0.041862696,2.303192246,3.256112369,0.000825993,0,6
SFU09,control,submax10,post,1.718304263,57.68149709,4.256426589,0.001050518,0.041391992,2.537973351,1.718304263,0.000621562,0,1
SFU09,control,submax10,post,2.289463969,57.73414228,4.930164196,0.001049976,0.042028398,2.498253008,2.289463969,0.000751788,0,2
SFU09,control,submax10,post,2.547165619,58.43016349,4.957908019,0.001012488,0.042853192,2.362689737,2.547165619,0.000667286,0,3
SFU09,control,submax10,post,2.159230514,57.76763933,5.05406129,0.001236795,0.041820789,2.957368671,2.159230514,0.000820881,0,4
SFU09,control,submax10,post,2.424511165,57.38571603,4.753355192,0.00071496,0.041103236,1.739425938,2.424511165,0.000616098,0,5
SFU09,control,submax10,post,2.079462458,56.78861156,4.441257195,0.00087028,0.041992354,2.072473,2.079462458,0.000527922,0,6
SFU09,control,submax35,pre,2.092627066,52.43261067,4.658399326,0.002776995,0.135311024,2.052305148,2.092627066,0.001649212,0,1
SFU09,control,submax35,pre,2.559420245,55.71004245,6.084874761,0.002987745,0.134950366,2.213958221,2.559420245,0.002090214,0,2
SFU09,control,submax35,pre,2.026466241,58.29960956,4.949170184,0.002052171,0.138873597,1.477725699,2.026466241,0.001733747,0,3
SFU09,control,submax35,pre,2.95993635,61.02186654,7.461548397,0.003491529,0.136857479,2.551215583,2.95993635,0.002754934,0,4
SFU09,control,submax35,pre,2.82771406,69.12414898,5.059031869,0.00210414,0.139156283,1.512069869,2.82771406,0.001431955,0,5
SFU09,control,submax35,pre,2.372407932,71.01834852,4.512526307,0.002635465,0.139556879,1.888452318,2.372407932,0.002044412,0,6
SFU09,control,submax35,post,1.636940008,55.84197735,4.814450108,0.005327468,0.13612007,3.913800648,1.636940008,0.002329608,0,1
SFU09,control,submax35,post,1.914901629,57.55303567,3.417872585,0.001935251,0.139864587,1.383660452,1.914901629,0.001541539,0,2
SFU09,control,submax35,post,2.154024485,59.9370294,4.830032218,0.003089656,0.137649056,2.244589541,2.154024485,0.002096077,0,3
SFU09,control,submax35,post,1.509891263,62.21133053,2.905446262,0.001594506,0.138525724,1.151053971,1.509891263,0.001161946,0,4
SFU09,control,submax35,post,1.90455591,60.28688357,4.026898162,0.00236203,0.137403244,1.719049684,1.90455591,0.001736097,0,5
SFU09,control,submax35,post,1.879807127,60.40406714,3.678485826,0.002322185,0.137110679,1.693657447,1.879807127,0.001747571,0,6
SFU10,stretch,submax10,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU10,stretch,submax10,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU10,stretch,submax10,before,1.942622323,74.1491161,2.981703491,0.000610672,0.098803758,0.618065316,1.942622323,0.000416916,0,3
SFU10,stretch,submax10,before,1.352873457,75.66458135,2.752353086,0.000922833,0.099215197,0.930133094,1.352873457,0.000373315,0,4
SFU10,stretch,submax10,before,2.120437671,74.45748961,3.420198235,0.000881212,0.09988622,0.882215737,2.120437671,0.000569004,0,5
SFU10,stretch,submax10,before,2.786297647,71.02183693,4.149816417,0.000896106,0.099721223,0.898611486,2.786297647,0.000602501,0,6
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU10,stretch,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU10,stretch,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU10,stretch,submax10,post,3.679300294,103.5396322,3.523995691,0.001579318,0.099475661,1.587642983,3.679300294,0.000912309,0,2
SFU10,stretch,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU10,stretch,submax10,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU10,stretch,submax10,post,3.714768195,105.7639785,1.764148918,0.001193086,0.101202615,1.178908126,3.714768195,0.000794159,0,5
SFU10,stretch,submax10,post,2.443499441,103.3329011,2.351005821,0.00112712,0.10001006,1.127006456,2.443499441,0.000908265,0,6
SFU10,stretch,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1
SFU10,stretch,submax35,before,1.804750847,59.16049435,5.025534558,0.003189908,0.325315821,0.980557325,1.804750847,0.002017027,0,2
SFU10,stretch,submax35,before,1.686880348,59.66636568,4.151696587,0.003559337,0.32463116,1.096425064,1.686880348,0.001552829,0,3
SFU10,stretch,submax35,before,2.370540533,59.86078854,4.745436883,0.002771007,0.324222201,0.854662993,2.370540533,0.00180824,0,4
SFU10,stretch,submax35,before,1.874165498,60.10564911,3.93354863,0.002088615,0.323759446,0.645113321,1.874165498,0.001310633,0,5
SFU10,stretch,submax35,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU10,stretch,submax35,post,0.970667889,46.39293408,5.49816174,0.004182977,0.324191538,1.290279392,0.970667889,0.002394394,0,1
SFU10,stretch,submax35,post,1.652414847,49.5015953,10.38357121,0.009198644,0.322025139,2.856498669,1.652414847,0.004757821,0,2
SFU10,stretch,submax35,post,1.453286384,44.38544488,4.591879446,0.006050321,0.322781058,1.87443504,1.453286384,0.003792642,0,3
SFU10,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,4
SFU10,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5
SFU10,stretch,submax35,post,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,6
SFU10,control,submax10,before,2.420243192,59.91056289,5.023386555,0.002774541,0.094703551,2.929711778,2.420243192,0.001379347,0,1
SFU10,control,submax10,before,2.997542334,61.3481669,7.580266171,0.001597819,0.095013566,1.681674662,2.997542334,0.000897298,0,2
SFU10,control,submax10,before,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,3
SFU10,control,submax10,before,2.215230888,63.60586133,3.431293399,0.000776733,0.09386098,0.827536056,2.215230888,0.000590432,0,4
SFU10,control,submax10,before,2.190811447,63.28990901,4.337004445,0.000975131,0.093728476,1.040378151,2.190811447,0.000646879,0,5
SFU10,control,submax10,before,3.312459267,62.78990194,7.573385508,0.001726685,0.092710417,1.862449505,3.312459267,0.000994296,0,6
SFU10,control,submax10,pre,1.988325747,34.13006584,7.05969368,0.001410526,0.091314632,1.544688301,1.988325747,0.001239132,0,1
SFU10,control,submax10,pre,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2
SFU10,control,submax10,pre,2.041389843,46.44604574,5.125077177,0.001859118,0.092047467,2.01973796,2.041389843,0.00114712,0,3
SFU10,control,submax10,pre,1.725637717,45.0876768,4.995314326,0.001336513,0.090968905,1.469197957,1.725637717,0.000814986,0,4
SFU10,control,submax10,pre,1.498131049,46.96274302,3.373308701,0.000679673,0.091336471,0.744142299,1.498131049,0.00061046,0,5
SFU10,control,submax10,pre,1.888568735,47.87443002,6.246884079,0.000915202,0.090748302,1.008506296,1.888568735,0.000837851,0,6
SFU10,control,submax10,post,1.469495432,42.5038983,4.04967393,0.001311771,0.091179544,1.438667941,1.469495432,0.001012589,0,1
SFU10,control,submax10,post,1.399211271,29.811684,39.57368445,0.001439508,0.090571849,1.589354697,1.399211271,0.000942888,0,2
SFU10,control,submax10,post,2.313533982,28.13674438,20.14836564,0.002195933,0.090639079,2.422722276,2.313533982,0.001938195,0,3
SFU10,control,submax10,post,1.746020184,39.37802193,9.211381352,0.001067369,0.09183477,1.162270962,1.746020184,0.00067227,0,4
SFU10,control,submax10,post,2.277713387,43.42120337,5.658313606,0.001117198,0.092441418,1.20854723,2.277713387,0.000899745,0,5
SFU10,control,submax10,post,1.871947495,51.58796196,7.50612817,0.001501586,0.093025373,1.614168185,1.871947495,0.00077501,0,6
SFU10,control,submax35,before,1.734707592,31.81206708,7.882245473,0.013874882,0.287039812,4.833782976,1.734707592,0.006584483,0,1
SFU10,control,submax35,before,1.186436824,32.3564522,8.133018496,0.004974653,0.298443879,1.666863882,1.186436824,0.002603149,0,2
SFU10,control,submax35,before,1.117199018,36.85538303,8.441137935,0.004360035,0.296818152,1.468924758,1.117199018,0.001900524,0,3
SFU10,control,submax35,before,1.354102887,44.40689352,5.761089855,0.004670785,0.301379968,1.549799382,1.354102887,0.002110887,0,4
SFU10,control,submax35,before,0.738387618,36.00708415,9.967424946,0.001919091,0.298469567,0.642977058,0.738387618,0.000946714,0,5
SFU10,control,submax35,before,0.805397765,30.8745528,3.74798556,0.002103889,0.298301468,0.705289623,0.805397765,0.001649002,0,6
SFU10,control,submax35,pre,0.582442329,30.10142941,3.698988888,0.002498768,0.29457309,0.848267502,0.582442329,0.001723136,0,1
SFU10,control,submax35,pre,0.691783392,27.58724398,3.79959351,0.002526679,0.292422856,0.864049846,0.691783392,0.001569118,0,2
SFU10,control,submax35,pre,0.918308096,28.3321671,4.67946945,0.005801364,0.293635418,1.975703222,0.918308096,0.003320253,0,3
SFU10,control,submax35,pre,0.769425429,29.5688823,3.025608974,0.003553087,0.294408875,1.206854647,0.769425429,0.001783046,0,4
SFU10,control,submax35,pre,0.661467086,28.29303721,3.562811133,0.001925382,0.295455461,0.651665669,0.661467086,0.001458207,0,5
SFU10,control,submax35,pre,0.999230645,26.42547406,4.677175229,0.003571798,0.296638731,1.204090177,0.999230645,0.002228908,0,6
SFU10,control,submax35,post,0.84836531,30.07511901,4.991803322,0.003540919,0.29592916,1.196542775,0.84836531,0.00195772,0,1
SFU10,control,submax35,post,0.986261584,29.91715131,6.499910645,0.002991708,0.294420491,1.016134427,0.986261584,0.002642426,0,2
SFU10,control,submax35,post,1.05525225,29.0340966,4.529461686,0.004700522,0.293283218,1.602724539,1.05525225,0.002542096,0,3
SFU10,control,submax35,post,1.013412717,27.80967908,7.152461246,0.006319864,0.296935177,2.128364771,1.013412717,0.002734443,0,4
SFU10,control,submax35,post,0.963740506,27.52698747,5.777669508,0.003808997,0.2961602,1.286127072,0.963740506,0.002098589,0,5
SFU10,control,submax35,post,1.074071053,26.77148256,6.607306469,0.009106534,0.293239618,3.105492507,1.074071053,0.00379336,0,6
SFU11,stretch,submax10,before,0.95584589,13.20849487,14.41748691,0.001585653,0.061761222,2.567393229,0.95584589,0.001043026,0,1
SFU11,stretch,submax10,before,0.601797706,11.55250817,8.472289556,0.001625498,0.06355422,2.557654812,0.601797706,0.000701202,0,2
SFU11,stretch,submax10,before,0.824507124,12.11743643,11.10786269,0.001275806,0.063082056,2.022454189,0.824507124,0.00079288,0,3
SFU11,stretch,submax10,before,0.844847402,11.9763752,8.274358938,0.000915273,0.064118858,1.427463186,0.844847402,0.000812841,0,4
SFU11,stretch,submax10,before,1.488411625,13.64456293,16.84387486,0.001900582,0.062815097,3.025677326,1.488411625,0.000864876,0,5
SFU11,stretch,submax10,before,1.194968184,14.34179141,9.336398482,0.00150633,0.061722389,2.440492269,1.194968184,0.000752273,0,6
SFU11,stretch,submax10,pre,1.004224834,16.03361202,10.5176299,0.000920683,0.062172485,1.480853427,1.004224834,0.000682235,0,1
SFU11,stretch,submax10,pre,1.248484305,17.31719216,15.86206802,0.001922637,0.063632574,3.02146612,1.248484305,0.000969504,0,2
SFU11,stretch,submax10,pre,1.780533903,19.22229995,15.18128736,0.001601395,0.062454562,2.564096404,1.780533903,0.000832978,0,3
SFU11,stretch,submax10,pre,1.030520773,17.62510369,10.88125407,0.000816913,0.063750126,1.281430189,1.030520773,0.000642454,0,4
SFU11,stretch,submax10,pre,1.601307522,20.05942413,10.92834705,0.002162546,0.063849821,3.38692531,1.601307522,0.000832436,0,5
SFU11,stretch,submax10,pre,1.623271872,20.17401574,12.59119442,0.002299788,0.064502978,3.565398831,1.623271872,0.00099963,0,6
SFU11,stretch,submax10,post,1.149199958,12.51846352,13.22870211,0.00186621,0.060633829,3.077835704,1.149199958,0.000621638,0,1
SFU11,stretch,submax10,post,1.453854337,14.03651266,14.63881672,0.002385155,0.06186933,3.85514986,1.453854337,0.001044749,0,2
SFU11,stretch,submax10,post,1.299220031,13.90876131,15.00355088,0.001298661,0.064009126,2.028868371,1.299220031,0.001003826,0,3
SFU11,stretch,submax10,post,1.462228229,14.22968003,12.28211377,0.001912011,0.063468942,3.012514266,1.462228229,0.000948862,0,4
SFU11,stretch,submax10,post,0.791673801,14.61264183,9.738949253,0.003348361,0.06659536,5.027918607,0.791673801,0.000850011,0,5
SFU11,stretch,submax10,post,1.084708227,14.03793131,9.492442414,0.001575499,0.064549013,2.440780005,1.084708227,0.0008366,0,6
SFU11,stretch,submax35,before,0.60230048,13.31885866,27.00856872,0.005729988,0.206962196,2.768615644,0.60230048,0.002590556,0,1
SFU11,stretch,submax35,before,1.662346641,24.84133299,10.05891341,0.003803887,0.209562788,1.815153648,1.662346641,0.003345688,0,2
SFU11,stretch,submax35,before,1.075054047,27.05557569,5.305806495,0.005111396,0.209940837,2.434684152,1.075054047,0.003306863,0,3
