subject,day,level,time,f_sd,cst_sd,fpc_sd,f_cst_r,fpc_cst_r,f_fpc_r,w
SFU15,control,submax10,pre,0.000413225,3.269760363,0,0,0,0,3
SFU15,control,submax10,pre,0.000371291,2.092633923,0.008909457,0.569141975,0.848687361,0.412135737,4
SFU15,control,submax10,pre,0.000608955,3.506004473,0.009635115,0.645640694,0.85956665,0.75479154,5
SFU15,control,submax10,pre,0.00056706,2.838849694,0.009781766,0.65606315,0.865843154,0.849385762,6
SFU15,control,submax10,post,0.000816335,2.897488199,0.008964547,0.608295535,0.878930101,0.733950958,1
SFU15,control,submax10,post,0.000548786,3.251760701,0.00873923,0.377233021,0.858239535,0.53144277,2
SFU15,control,submax10,post,0.000607468,3.148688476,0.009165369,0.75431683,0.935379616,0.742394106,3
SFU15,control,submax10,post,0.000462839,2.534387866,0.009180959,0.261833976,0.8198066,0.132882079,4
SFU15,control,submax10,post,0.000681298,3.572907082,0.009592473,0.574167052,0.867360388,0.650644166,5
SFU15,control,submax10,post,0.000652246,2.771687453,0.009291355,0.086992225,0.78412896,0.128625873,6
SFU15,control,submax35,before,0.002519292,4.412339685,0.009686727,0.815606366,0.930380753,0.88686658,1
SFU15,control,submax35,before,0.00258051,4.36134713,0.009812658,0.782321536,0.966401812,0.78667974,2
SFU15,control,submax35,before,0.001109928,2.335902869,0.00891716,0.702850117,0.946912026,0.686404205,3
SFU15,control,submax35,before,0.001844295,4.176868111,0.009652359,0.773715634,0.952704139,0.844160815,4
SFU15,control,submax35,before,0.002432061,4.770361564,0.009726836,0.725351428,0.896139127,0.845654717,5
SFU15,control,submax35,before,0.001662026,3.120110712,0.009752943,0.738981681,0.926557599,0.849484196,6
SFU15,control,submax35,pre,0.002047103,3.916781379,0.009087089,0.579308416,0.725987826,0.528681242,1
SFU15,control,submax35,pre,0.001877547,3.775461601,0.009312998,0.686944678,0.899231264,0.790053581,2
SFU15,control,submax35,pre,0.001373643,3.476685472,0.00949848,0.636036232,0.955968766,0.636676608,3
SFU15,control,submax35,pre,0.002371152,4.430086219,0.009794938,0.871079042,0.933898748,0.887863054,4
SFU15,control,submax35,pre,0.002343048,4.877152274,0.009854888,0.873953845,0.974218335,0.871652809,5
SFU15,control,submax35,pre,0.001389743,3.193810136,0.009704708,0.876166998,0.974212312,0.886668603,6
SFU15,control,submax35,post,0.002011609,3.668222311,0.009009339,0.574138532,0.933801548,0.62824328,1
SFU15,control,submax35,post,0.002150073,3.943390666,0.009604268,0.755306424,0.887317707,0.799658872,2
SFU15,control,submax35,post,0.001267275,3.003998051,0.009361072,0.89456057,0.830167843,0.734186217,3
SFU15,control,submax35,post,0.000920691,2.37509761,0.009408785,0.727914589,0.893660094,0.775502434,4
SFU15,control,submax35,post,0.001010571,2.484594061,0.00938811,0.839664585,0.932308302,0.785539136,5
SFU15,control,submax35,post,0.001489781,3.207801275,0.00960666,0.824662761,0.959853148,0.840049626,6
SFU16,stretch,submax10,before,0.001265325,1.031574934,0.009094029,0.777059649,0.828629257,0.769354749,1
SFU16,stretch,submax10,before,0.001065869,0.760293837,0.009276194,0.811748719,0.852760942,0.755343933,2
SFU16,stretch,submax10,before,0.001024019,0.705601785,0.008580704,0.72160342,0.812462369,0.673826964,3
SFU16,stretch,submax10,before,0.000737875,0.477434644,0.006853419,0.654916922,0.635681574,0.142143673,4
SFU16,stretch,submax10,before,0.000771282,0.735617385,0.009251903,0.674413754,0.784129973,0.653509656,5
SFU16,stretch,submax10,before,0.00084509,0.742089413,0.009256063,0.757349195,0.830045488,0.797067339,6
SFU16,stretch,submax10,pre,0.000682026,0.941307328,0.008668298,0.804054635,0.890725649,0.733749662,1
SFU16,stretch,submax10,pre,0.00071095,0.951363585,0.007822827,0.75954289,0.806419542,0.62645176,2
SFU16,stretch,submax10,pre,0.000721853,0.854069241,0.007303831,0.711687844,0.787274003,0.753089238,3
SFU16,stretch,submax10,pre,0.000769412,1.055415234,0.009135329,0.808692792,0.848503454,0.801070885,4
SFU16,stretch,submax10,pre,0.000851103,1.21428121,0.008768067,0.776164736,0.839344889,0.811439936,5
SFU16,stretch,submax10,pre,0.000659347,0.920797728,0.009162732,0.804057159,0.878274938,0.811514207,6
SFU16,stretch,submax10,post,0.000590655,0.437230774,0.008055511,0.569269905,0.585922209,0.357858108,1
SFU16,stretch,submax10,post,0.000607771,0.421849757,0.008196581,0.668107559,0.653841427,0.548620932,2
SFU16,stretch,submax10,post,0.000702034,0.717539309,0.009124583,0.748547422,0.822790784,0.815121491,3
SFU16,stretch,submax10,post,0.000576367,0.775729727,0.007880912,0.7101043,0.798536212,0.781835372,4
SFU16,stretch,submax10,post,0.000551504,0.671281264,0.007275864,0.631182272,0.715143675,0.454946963,5
SFU16,stretch,submax10,post,0.000706915,0.832378018,0.009233551,0.752228192,0.859924552,0.762369422,6
SFU16,stretch,submax35,before,0.002375313,2.205554303,0.006456543,0.100355985,0.485820882,0.251562666,1
SFU16,stretch,submax35,before,0.001857672,1.895878318,0.008376918,0.103329383,0.817518941,0.287603459,2
SFU16,stretch,submax35,before,0.00326909,1.790881433,0.008972634,0.566158891,0.936346589,0.579962703,3
SFU16,stretch,submax35,before,0.002431919,1.365853063,0.008644315,-0.253189311,0.853039346,-0.151236775,4
SFU16,stretch,submax35,before,0.002873903,1.594562288,0.008666441,0.388954913,0.790513232,0.164622961,5
SFU16,stretch,submax35,before,0.00236443,1.456742441,0.008456526,0.193316047,0.892315142,0.228080255,6
SFU16,stretch,submax35,pre,0.002915745,2.30042554,0.006759365,0.858225063,0.075649813,0.095843621,1
SFU16,stretch,submax35,pre,0.002442399,2.10870753,0.00580883,0.639230022,0.321481945,0.223137424,2
SFU16,stretch,submax35,pre,0.002763563,3.254589628,0.007217321,0.780562654,0.653291801,0.54946043,3
SFU16,stretch,submax35,pre,0.002788876,2.908535904,0.007081293,0.829809802,0.72431743,0.528836688,4
SFU16,stretch,submax35,pre,0.003207046,3.672221018,0.004212611,0.88503701,0.483888429,0.54969434,5
SFU16,stretch,submax35,pre,0.003117209,3.125728999,0.007467694,0.781357655,0.640059827,0.538034028,6
SFU16,stretch,submax35,post,0.002827258,1.912673715,0.004438042,0.690044757,0.299062097,0.308815814,1
SFU16,stretch,submax35,post,0.002758371,2.117851965,0.006867116,0.810526865,0.868796255,0.793087936,2
SFU16,stretch,submax35,post,0.003532588,2.495249032,0.009235822,0.756755366,0.67335615,0.289688233,3
SFU16,stretch,submax35,post,0.003871218,2.584178908,0.006691753,0.668724009,0.222950424,0.34687282,4
SFU16,stretch,submax35,post,0.002454545,2.435604224,0.00788351,0.775986063,0.693321721,0.433279737,5
SFU16,stretch,submax35,post,0.002070859,2.399557665,0.007070979,0.799354836,0.819087021,0.729959272,6
SFU16,control,submax10,before,0.000657048,0.607533925,0.009459157,0.663249526,0.870055516,0.68068246,1
SFU16,control,submax10,before,0.000464489,0.555641001,0.00826188,0.501611949,0.784172155,0.415789015,2
SFU16,control,submax10,before,0.000671661,0.762350899,0.009499631,0.857611609,0.925201076,0.88877284,3
SFU16,control,submax10,before,0.000392661,0.530990911,0.006958609,0.659255158,0.801192661,0.602933069,4
SFU16,control,submax10,before,0.000443022,0.551789008,0.008822203,0.636939158,0.85286202,0.612586452,5
SFU16,control,submax10,before,0.000551679,0.651732965,0.008704976,0.600681693,0.923288755,0.703620104,6
SFU16,control,submax10,pre,0.000919359,1.81427079,0.007680505,0.817165362,0.834406046,0.668578851,1
SFU16,control,submax10,pre,0.000597841,1.008406374,0.007656934,0.61557517,0.884642082,0.455159271,2
SFU16,control,submax10,pre,0.000550755,0.953134484,0.00727363,0.663492712,0.691817388,0.70926755,3
SFU16,control,submax10,pre,0.000469545,0.890236934,0.007780072,0.66842516,0.700207167,0.591638724,4
SFU16,control,submax10,pre,0.00058555,0.949470873,0.009038474,0.665825537,0.938742341,0.717763404,5
SFU16,control,submax10,pre,0.000445756,1.170994395,0.009105417,0.664452065,0.831213607,0.730371234,6
SFU16,control,submax10,post,0.000643418,0.683373978,0.007863077,0.646610438,0.808471102,0.693795496,1
SFU16,control,submax10,post,0.000596053,0.79539745,0.009230704,0.803954067,0.886354553,0.756319582,2
SFU16,control,submax10,post,0.00048842,0.626517756,0.00886113,0.653257615,0.876612503,0.66589762,3
SFU16,control,submax10,post,0.000319187,0.66961859,0.008160521,0.550770021,0.812660403,0.396480926,4
SFU16,control,submax10,post,0.000421606,0.709054329,0.008386054,0.328127333,0.821850926,0.242100474,5
SFU16,control,submax10,post,0.000583762,0.774138146,0.009383403,0.710496409,0.835907605,0.789486449,6
SFU16,control,submax35,before,0.001966995,1.615898487,0.00690972,0.836834777,0.503845634,0.378696623,1
SFU16,control,submax35,before,0.002675135,2.418595654,0.009165269,0.782544369,0.843681757,0.831168993,2
SFU16,control,submax35,before,0.002746206,2.567347033,0.009266428,0.832755737,0.831002502,0.736465797,3
SFU16,control,submax35,before,0.002252266,2.135813128,0.008803892,0.709840124,0.920367991,0.696347419,4
SFU16,control,submax35,before,0.002015482,2.489522571,0.008884426,0.705973353,0.796168044,0.779853703,5
SFU16,control,submax35,before,0.003144013,3.613575187,0.008926133,0.875754123,0.905438906,0.887469504,6
SFU16,control,submax35,pre,0.003265318,2.953420284,0.006280385,0.789543723,0.375248729,0.361622861,1
SFU16,control,submax35,pre,0.002286137,1.973219792,0.006324864,0.359015269,0.064244057,0.501034137,2
SFU16,control,submax35,pre,0.002198297,2.737402235,0.008730477,0.837541707,0.911418226,0.747238243,3
SFU16,control,submax35,pre,0.003301112,2.491089523,0.007346279,0.653982475,0.767435661,0.82367725,4
SFU16,control,submax35,pre,0.002684414,2.423488813,0.007285785,0.761601237,0.912176237,0.725779377,5
SFU16,control,submax35,pre,0.002343186,2.821857842,0.007774703,0.579494088,0.846949268,0.527913066,6
SFU16,control,submax35,post,0.003425757,2.475696073,0.003523394,0.698850156,0.563984862,0.198805982,1
SFU16,control,submax35,post,0.002964171,2.325104284,0.005856749,0.675970117,0.404326004,-0.185937119,2
SFU16,control,submax35,post,0.001840724,2.065195842,0.007920816,0.657104896,0.559855734,0.329422233,3
SFU16,control,submax35,post,0.002238833,2.113381485,0.005411086,0.679662618,0.283360653,0.187949211,4
SFU16,control,submax35,post,0.002272197,2.379156238,0.007440657,0.841297876,0.731447938,0.799840304,5
SFU16,control,submax35,post,0.002863987,1.804161397,0.005372584,0.27205963,0.394109357,0.359325994,6
SFU17,stretch,submax10,before,0.000640274,2.099115971,0.00928349,0.648189807,0.85470865,0.801497037,1
SFU17,stretch,submax10,before,0.000404252,2.129965594,0.009497511,0.751882844,0.930845388,0.759500598,2
SFU17,stretch,submax10,before,0.000444802,2.743375362,0.009715716,0.626915239,0.82977951,0.812630253,3
SFU17,stretch,submax10,before,0.000479256,3.110925758,0.009774798,0.698864429,0.891944566,0.855709181,4
SFU17,stretch,submax10,before,0.000329121,2.172772757,0.00970212,0.482481239,0.830749364,0.679394295,5
SFU17,stretch,submax10,before,0.000300089,2.326310736,0.009750584,0.723469852,0.924170816,0.811305378,6
SFU17,stretch,submax10,pre,0.000491085,2.205047036,0.009505926,0.744313051,0.923436344,0.664386862,1
SFU17,stretch,submax10,pre,0.000485696,7.130041375,0,0,0,0,2
SFU17,stretch,submax10,pre,0.000335251,1.295479726,0.008988199,0.744182113,0.918594679,0.849933732,3
SFU17,stretch,submax10,pre,0.000399302,1.315444437,0.009246996,0.751177835,0.915397628,0.813244823,4
SFU17,stretch,submax10,pre,0.000393572,1.468682854,0.009152571,0.762693204,0.9120016,0.687894422,5
SFU17,stretch,submax10,pre,0.000449484,1.558695562,0.009222091,0.824915436,0.960943023,0.835243187,6
SFU17,stretch,submax10,post,0.000273103,1.20989892,0.009244805,0.671005369,0.865953807,0.720140293,1
SFU17,stretch,submax10,post,0.000388232,2.132826492,0.009802396,0.799198664,0.955116024,0.747374472,2
SFU17,stretch,submax10,post,0.000280584,1.226913202,0.009402706,0.586527733,0.773870736,0.652060345,3
SFU17,stretch,submax10,post,0.000249506,1.412765936,0.009620877,0.755388968,0.929097244,0.805587879,4
SFU17,stretch,submax10,post,0.000162734,1.052100124,0.009075656,0.423152713,0.860598574,0.313945924,5
SFU17,stretch,submax10,post,0.000257943,1.353927822,0.009456617,0.594493084,0.885470313,0.652129343,6
SFU17,stretch,submax35,before,0.00234849,3.058507609,0.009694404,0.78919249,0.880564942,0.867153601,1
SFU17,stretch,submax35,before,0.001091566,2.169211477,0.009783819,0.574624434,0.94993668,0.648694796,2
SFU17,stretch,submax35,before,0.000886689,1.845687375,0.009824107,0.745140037,0.933915967,0.823649856,3
SFU17,stretch,submax35,before,0.000778396,2.007752851,0.009878989,0.878667505,0.948679976,0.902747665,4
SFU17,stretch,submax35,before,0.00102665,2.470983114,0.009908365,0.786886748,0.940803562,0.863289195,5
SFU17,stretch,submax35,before,0.000643244,1.924546452,0.009826465,0.806163773,0.91303304,0.804346921,6
SFU17,stretch,submax35,pre,0.001386715,1.782849751,0.009648671,0.933819385,0.953689957,0.905893352,1
SFU17,stretch,submax35,pre,0.000936051,1.626333284,0.007495269,0.721569651,-0.019039224,0.127908173,2
SFU17,stretch,submax35,pre,0.000897203,1.778751365,0.007314664,0.74471452,0.348006238,-0.070047615,3
SFU17,stretch,submax35,pre,0.000875663,1.403765257,0.008991296,0.865729219,0.733992545,0.630684138,4
SFU17,stretch,submax35,pre,0.000803249,1.222011281,0.009168324,0.768952654,0.942292129,0.794307768,5
SFU17,stretch,submax35,pre,0.001182572,1.466105396,0.009420624,0.748758162,0.951264765,0.731316209,6
SFU17,stretch,submax35,post,0.001045717,1.29038645,0.009414945,0.780817383,0.919942592,0.746629041,1
SFU17,stretch,submax35,post,0.000802425,1.17011793,0.009539974,0.774810921,0.972212217,0.706393733,2
SFU17,stretch,submax35,post,0.000712809,0.981308119,0.009523031,0.743128305,0.915336315,0.759737184,3
SFU17,stretch,submax35,post,0.001054667,1.224584818,0.009407499,0.666864956,0.876560012,0.619519101,4
SFU17,stretch,submax35,post,0.001039347,1.396815685,0.009019791,0.738014193,0.593108173,0.49779743,5
SFU17,stretch,submax35,post,0.000683991,1.446561785,0.006824973,0.601325722,0.068801125,0.498597389,6
SFU17,control,submax10,before,0.000229733,6.181812291,0,0,0,0,1
SFU17,control,submax10,before,0.000250074,2.268437932,0.008876946,0.376217653,0.44803405,0.651599736,2
SFU17,control,submax10,before,0.000154842,2.352645489,0.009369609,0.690427465,0.889627306,0.695789481,3
SFU17,control,submax10,before,0.000131591,2.344569002,0.009429343,0.496987535,0.806346396,0.702293913,4
SFU17,control,submax10,before,0.000125197,2.533616054,0.009786886,0.331966173,0.809672511,0.612854869,5
SFU17,control,submax10,before,0.000168761,2.885921844,0.009837079,0.608052075,0.96364857,0.592351273,6
SFU17,control,submax10,pre,0.000187009,1.815695986,0.009270553,0.439029504,0.734286719,0.537718959,1
SFU17,control,submax10,pre,0.000192667,1.923109055,0.009263082,0.510362805,0.747790679,0.60227279,2
SFU17,control,submax10,pre,0.000162928,2.237648704,0.00949734,0.717988688,0.768857736,0.745541827,3
SFU17,control,submax10,pre,0.000181938,2.596436734,0.009812951,0.694564715,0.87429687,0.782438144,4
SFU17,control,submax10,pre,0.000134125,1.638625388,0.009028608,0.626274425,0.690622126,0.645359271,5
SFU17,control,submax10,pre,0.000142544,1.572019968,0.009481275,0.576826687,0.847076845,0.537099301,6
SFU17,control,submax10,post,0.000187732,2.103342707,0.009567808,0.617496639,0.803157196,0.708922778,1
SFU17,control,submax10,post,0.000124544,1.769970794,0.009546614,0.558380739,0.873150203,0.562133896,2
SFU17,control,submax10,post,0.000130935,2.344333766,0.009850078,0.574229764,0.93801643,0.514952298,3
SFU17,control,submax10,post,0.000125261,2.04239385,0.009798607,0.647339288,0.903497859,0.703534762,4
SFU17,control,submax10,post,0.000176507,2.098900527,0.009811999,0.787552122,0.936908031,0.842729136,5
SFU17,control,submax10,post,0.000150982,1.694537224,0.009617738,0.689974257,0.920857584,0.699215974,6
SFU17,control,submax35,before,0.001191542,3.779453581,0.009895825,0.933663155,0.916087948,0.860184933,1
SFU17,control,submax35,before,0.00083808,3.10872789,0.009860157,0.786567367,0.908096327,0.744985797,2
SFU17,control,submax35,before,0.000558518,3.312630914,0.009884606,0.731322362,0.915049148,0.823454473,3
SFU17,control,submax35,before,0.000447367,2.973799456,0.009855052,0.8563552,0.94883476,0.885103969,4
SFU17,control,submax35,before,0.000346394,2.349764884,0.009834121,0.80041491,0.917304308,0.790060513,5
SFU17,control,submax35,before,0.000383713,2.448543904,0.009871409,0.434034714,0.764538324,0.730041872,6
SFU17,control,submax35,pre,0.000570359,3.885525324,0,0,0,0,1
SFU17,control,submax35,pre,0.000551525,2.495766251,0.009589598,0.581456769,0.940086103,0.526968911,2
SFU17,control,submax35,pre,0.000262014,1.348109971,0.008194878,0.082706663,0.756160279,0.082872544,3
SFU17,control,submax35,pre,0.000342788,1.975227147,0.009786173,0.617541786,0.961197251,0.539747217,4
SFU17,control,submax35,pre,0.000353622,1.95495198,0.009818079,0.796619953,0.957078187,0.716709875,5
SFU17,control,submax35,pre,0.000333198,2.155908743,0.009575785,0.64096228,0.910668882,0.60254349,6
SFU17,control,submax35,post,0.000660234,2.916950365,0.00982491,0.817841151,0.964320642,0.871208703,1
SFU17,control,submax35,post,0.000438152,2.271559129,0.009867769,0.878254442,0.975626284,0.887462732,2
SFU17,control,submax35,post,0.000464047,2.478297166,0.00978858,0.792958139,0.952475706,0.826728808,3
SFU17,control,submax35,post,0.000452887,2.287889662,0.009761838,0.684901493,0.914000778,0.834088444,4
SFU17,control,submax35,post,0.000468307,1.917082001,0.009723557,0.699473547,0.920003842,0.7781251,5
SFU17,control,submax35,post,0.000483828,2.181662915,0.009842481,0.801010493,0.933244246,0.892275811,6
SFU19,stretch,submax10,before,0.000551907,1.0144489,0.007525739,0.567354244,0.844415249,0.484314353,1
SFU19,stretch,submax10,before,0.000259541,1.052148196,0.009349068,0.617988417,0.881304774,0.647834693,2
SFU19,stretch,submax10,before,0.000395693,1.359585652,0.00953278,0.638098682,0.90498373,0.685212041,3
SFU19,stretch,submax10,before,0.000293463,0.702525523,0.002637212,0.538443317,0.071141434,-0.027872816,4
SFU19,stretch,submax10,before,0.00018541,0.897491119,0.009159455,0.374056454,0.865852342,0.34129279,5
SFU19,stretch,submax10,before,0.000172606,0.624343814,0.00650835,0.283562758,0.465582866,0.070333039,6
SFU19,stretch,submax10,pre,0.001121667,0.4943202,0.009563856,0.814087856,0.892725354,0.806965742,1
SFU19,stretch,submax10,pre,0.000605509,0.438574873,0.009249324,0.742643295,0.911654893,0.863323051,2
SFU19,stretch,submax10,pre,0.000467369,0.578790705,0.008747153,0.718123017,0.574899416,0.618235949,3
SFU19,stretch,submax10,pre,0.000439163,0.469015344,0.007845526,0.274955069,0.355276768,0.610804342,4
SFU19,stretch,submax10,pre,0.000527762,0.410390958,0.006603624,0.514542858,0.254044672,0.364077708,5
SFU19,stretch,submax10,pre,0.000494107,0.464341476,0.009548005,0.752290779,0.847246546,0.703721218,6
SFU19,stretch,submax10,post,0.000942046,0.754841484,0.007437954,0.38578431,0.405420889,0.8161658,1
SFU19,stretch,submax10,post,0.001009898,1.005953638,0.009298356,0.821060854,0.874629921,0.732224607,2
SFU19,stretch,submax10,post,0.000533539,1.141935553,0.00853443,0.608999867,0.900126696,0.372419124,3
SFU19,stretch,submax10,post,0.000608326,0.591361471,0.006824124,0.549549004,0.720592967,0.467409648,4
SFU19,stretch,submax10,post,0.000516795,0.948551943,0.009624489,0.809969819,0.930490045,0.818656419,5
SFU19,stretch,submax10,post,0.000385969,0.469010122,0.008459777,0.679154247,0.703269115,0.661098363,6
SFU19,stretch,submax35,before,0.001548205,0.369321651,0.009907885,0.760576426,0.862963466,0.608096866,1
SFU19,stretch,submax35,before,0.001580007,0.71469639,0.009959472,0.815439547,0.913662886,0.768072164,2
SFU19,stretch,submax35,before,0.000780896,0.517313149,0.008667861,0.635912542,0.692115739,0.857981759,3
SFU19,stretch,submax35,before,0.001217916,0.708562468,0.009894722,0.73946991,0.786158268,0.892267234,4
SFU19,stretch,submax35,before,0.000875706,0.46629424,0.009717445,0.431331528,0.685350395,0.835913081,5
SFU19,stretch,submax35,before,0.00084721,0.475746278,0.009423687,0.698747521,0.820820777,0.827015374,6
SFU19,stretch,submax35,pre,0.001913427,0.576464261,0.009398863,0.672280935,0.852559604,0.757918873,1
SFU19,stretch,submax35,pre,0.002363599,0.560993661,0.009303343,0.512242344,0.813626387,0.469427884,2
SFU19,stretch,submax35,pre,0.002114789,0.579647017,0.009544045,0.66864193,0.808985484,0.439279736,3
SFU19,stretch,submax35,pre,0.002158658,0.421142667,0.008941864,0.38905158,0.444475351,0.113424304,4
SFU19,stretch,submax35,pre,0.001205651,0.375616784,0.009521444,0.562575421,0.886986847,0.601770828,5
SFU19,stretch,submax35,pre,0.001247781,0.33145313,0.00922014,0.516225949,0.886119824,0.547869257,6
SFU19,stretch,submax35,post,0.001208436,0.543933883,0.009105032,0.373175392,0.782494484,0.497791731,1
SFU19,stretch,submax35,post,0.001921878,0.535174025,0.007591764,0.576192382,0.768722368,0.323538339,2
SFU19,stretch,submax35,post,0.001222799,0.474106854,0.008541021,0.55534152,0.632551129,0.110245947,3
SFU19,stretch,submax35,post,0.001228678,0.496087751,0.009057015,0.438488374,0.709945643,0.475279184,4
SFU19,stretch,submax35,post,0.002183155,0.479287604,0.008498584,0.750596289,0.898586745,0.737789468,5
SFU19,stretch,submax35,post,0.00168866,0.464744331,0.00845724,0.392153107,0.716784164,0.446070818,6
SFU19,control,submax10,before,0.000539811,1.797459389,0.009743527,0.799670783,0.923065488,0.822540823,1
SFU19,control,submax10,before,0.00027048,1.228306632,0.009725694,0.685431251,0.676380463,0.752260388,2
SFU19,control,submax10,before,0.000487638,2.333251335,0.009832717,0.849381208,0.913353885,0.862566367,3
SFU19,control,submax10,before,0.000176113,1.222809506,0.009699373,0.647360659,0.903207393,0.747277104,4
SFU19,control,submax10,before,0.00030576,1.616437323,0.009801601,0.702013146,0.932411637,0.851015354,5
SFU19,control,submax10,before,0.000280668,1.205218996,0.009733339,0.788921627,0.920105444,0.751569666,6
SFU19,control,submax10,pre,0.000489,1.444299905,0.009593872,0.651497662,0.907601047,0.656743635,1
SFU19,control,submax10,pre,0.000622659,1.243876149,0.009517737,0.759115394,0.877641101,0.812294269,2
SFU19,control,submax10,pre,0.00043171,1.912347281,0.009203331,0.764970783,0.895933144,0.573084374,3
SFU19,control,submax10,pre,0.000269022,1.158134231,0.008235324,0.449767373,0.794528924,0.435777352,4
SFU19,control,submax10,pre,0.000244709,1.32887619,0.009564372,0.620626829,0.915083824,0.630286001,5
SFU19,control,submax10,pre,0.000376641,1.30829521,0.009537623,0.827275213,0.906261042,0.804243259,6
SFU19,control,submax10,post,0.000355689,1.581916866,0.009533315,0.692193396,0.86833285,0.812192974,1
SFU19,control,submax10,post,0.000762708,2.185895705,0.009697995,0.792698961,0.876512711,0.815585295,2
SFU19,control,submax10,post,0.000462415,2.24563915,0.009568491,0.695297612,0.962662314,0.740043609,3
SFU19,control,submax10,post,0.000287641,1.555897784,0.00917538,0.556056078,0.899321942,0.674870034,4
SFU19,control,submax10,post,0.000288017,1.475393515,0.009798758,0.819931896,0.880929606,0.644382614,5
SFU19,control,submax10,post,0.000214356,1.142973289,0.009267133,0.596271667,0.892868648,0.662096341,6
SFU19,control,submax35,before,0.001449947,0.605826517,0.004753434,0.450534889,0.648263999,0.540795016,1
SFU19,control,submax35,before,0.001124751,0.995375795,0.00914938,0.83833319,0.954424376,0.852586797,2
SFU19,control,submax35,before,0.001929929,0.77267257,0.005494344,0.537604997,0.85927506,0.309412076,3
SFU19,control,submax35,before,0.000945501,0.609308676,0.008967126,0.778684507,0.94742371,0.793119068,4
SFU19,control,submax35,before,0.000540706,0.503643954,0.00836795,0.543321038,0.643592358,0.776099254,5
SFU19,control,submax35,before,0.000857334,0.682179628,0.008284082,0.650600114,0.784208522,0.777642008,6
SFU19,control,submax35,pre,0.00156746,1.396644369,0.009241955,0.883554929,0.935964814,0.875643147,1
SFU19,control,submax35,pre,0.001121097,1.345593066,0.00944797,0.857890712,0.92242752,0.869416279,2
SFU19,control,submax35,pre,0.000967962,1.033727917,0.009285399,0.773462057,0.89551396,0.78553114,3
SFU19,control,submax35,pre,0.001337089,1.156014984,0.009833924,0.801743734,0.920883849,0.848042187,4
SFU19,control,submax35,pre,0.000735969,0.608896354,0.008622712,0.577562224,0.730183338,0.588402305,5
SFU19,control,submax35,pre,0.000562124,0.664906109,0.009305083,0.756337541,0.900376996,0.754334667,6
SFU19,control,submax35,post,0.001131354,0.52656314,0.006093046,0.648364492,0.394677526,0.485814187,1
SFU19,control,submax35,post,0.001068746,0.714816416,0.008869462,0.664298177,0.898486861,0.8204076,2
SFU19,control,submax35,post,0.001066555,0.795802876,0.009709319,0.749944356,0.920207734,0.860833595,3
SFU19,control,submax35,post,0.000688161,0.687665723,0.009147861,0.681927911,0.903151616,0.777901848,4
SFU19,control,submax35,post,0.000682479,0.596194053,0.009383244,0.846306775,0.922773418,0.812761284,5
SFU19,control,submax35,post,0.001003473,0.790923733,0.009641126,0.773296583,0.971824207,0.780440986,6
SFU20,stretch,submax10,before,0.001514931,3.119702454,0.009522147,0.805717504,0.945900045,0.842515972,1
SFU20,stretch,submax10,before,0.000748256,2.263209138,0.009094208,0.670630692,0.577086005,0.628399773,2
SFU20,stretch,submax10,before,0.000877354,3.279782816,0.009579801,0.637246781,0.87218733,0.648695398,3
SFU20,stretch,submax10,before,0.000846479,2.94231794,0.009684081,0.794953166,0.960628402,0.790618196,4
SFU20,stretch,submax10,before,0.00098794,2.9001684,0.009713628,0.827109577,0.871553923,0.853070554,5
SFU20,stretch,submax10,before,0.000809983,2.769437966,0.009686389,0.718402778,0.843428907,0.806804166,6
SFU20,stretch,submax10,pre,0.00090989,2.606662478,0.008951021,0.869500186,0.936189263,0.845830837,1
SFU20,stretch,submax10,pre,0.000404284,2.377073171,0.008593009,0.635796655,0.608963271,0.564546117,2
SFU20,stretch,submax10,pre,0.000422152,1.897949973,0.008352711,0.634909819,0.687568003,0.570085357,3
SFU20,stretch,submax10,pre,0.000432011,1.747044574,0.008678488,0.505919835,0.651725439,0.14693444,4
SFU20,stretch,submax10,pre,0.000527448,1.652093039,0.008749598,0.843060948,0.763948685,0.739132298,5
SFU20,stretch,submax10,pre,0.000391485,1.626896475,0.009180888,0.805734519,0.837005051,0.706737635,6
SFU20,stretch,submax10,post,0.000523495,2.084002747,0.008454771,0.778180066,0.809328217,0.648426902,1
SFU20,stretch,submax10,post,0.000358529,0.970917029,0.007883806,0.502237291,0.722981032,0.570843446,2
SFU20,stretch,submax10,post,0.000307662,1.032324063,0.009084161,0.728783808,0.917511877,0.722691873,3
SFU20,stretch,submax10,post,0.000407357,0.77877517,0.00803803,0.667520068,0.783677768,0.551552114,4
SFU20,stretch,submax10,post,0.000303038,0.848069017,0.007535583,0.451512231,0.736543254,0.496280972,5
SFU20,stretch,submax10,post,0.000360757,0.829066628,0.009266707,0.604990954,0.922336363,0.549746466,6
SFU20,stretch,submax35,before,0.002877445,0.781581102,0.007760014,0.237977652,0.446175588,0.165592085,1
SFU20,stretch,submax35,before,0.002619431,0.757159204,0.007582838,0.461864726,0.511315878,0.294782396,2
SFU20,stretch,submax35,before,0.002802579,1.313563045,0.008857627,0.69027656,0.884558819,0.702147163,3
SFU20,stretch,submax35,before,0.006094908,1.752186011,0.008413137,0.762791582,0.847925476,0.660451071,4
SFU20,stretch,submax35,before,0.002857234,2.112835916,0.009242204,0.284957554,0.775485026,0.523108698,5
